vendor_id,vendor_name,gstin,state,business_type,gst_status,registration_date,compliance_rating
VND00259,"Vargas, Collins and Donovan",31EBOB5I60Y46Z7,Florida,Trader,Active,2022-07-27,54
VND00260,Edwards-Hoover,23RYF3JP54F0TZ7,North Dakota,Service,Active,2019-09-23,35
VND00261,Wilson-Stokes,115G5AMRXXOZTZ9,Connecticut,Manufacturer,Suspended,2018-08-16,29
VND00262,"Moore, Perez and Rojas",35CC5I6VXR6TYZ1,Missouri,Manufacturer,Active,2019-01-14,95
VND00263,"Rose, Clark and Gonzalez",19HL481W3AC4CZ1,Nevada,Manufacturer,Active,2023-08-09,29
VND00264,Jordan-Garcia,3224GBJTWY42WZ8,Washington,Service,Suspended,2021-02-08,88
VND00265,"Oconnor, Blackwell and Johnson",21YESDD0IXE4VZ6,Oklahoma,Service,Active,2020-10-17,38
VND00266,Ryan Inc,16Z8D2G0117B2Z7,Wyoming,Trader,Active,2023-05-31,60
VND00267,Walsh and Sons,13ZAGPH1P2YQVZ7,Alabama,Manufacturer,Active,2021-07-11,95
VND00268,"Hess, Hall and Carlson",35F4OS5H39606Z9,Idaho,Service,Active,2023-11-28,31
VND00269,Washington-Bright,304Y867N7PI0MZ1,Virginia,Manufacturer,Suspended,2023-07-09,51
VND00270,Griffith-Warren,168CIE1T31SY8Z1,Delaware,Service,Active,2020-05-10,30
VND00271,Brown-Sanchez,35VJH81KUIP1UZ2,Nevada,Manufacturer,Active,2020-07-05,5
VND00272,"Lopez, Garrett and Rodriguez",10OI3WW5PO2S2Z4,Tennessee,Manufacturer,Active,2024-02-27,37
VND00273,"Smith, Gonzalez and Knight",30K4FL2PKSGV2Z2,Delaware,Trader,Cancelled,2018-07-08,24
VND00274,Morris Inc,18ACMFKSWTMIJZ4,Georgia,Manufacturer,Active,2019-09-28,22
VND00275,Mcfarland-Wilkerson,23SKMICMGG7V1Z6,Wyoming,Manufacturer,Active,2022-09-23,40
VND00276,"Patton, Price and Morgan",34M4ZISFFRMJGZ6,Kentucky,Service,Suspended,2021-05-21,93
VND00277,"Lewis, Bell and Brown",34R3ZZC5RKL0FZ5,Vermont,Trader,Suspended,2025-10-13,81
VND00278,"Patel, Estrada and Cummings",3686T1F4L4E03Z8,Ohio,Trader,Active,2018-12-11,50
VND00279,"Shelton, Hines and Hall",25C2AG66ZIRD9Z9,Rhode Island,Trader,Active,2024-11-08,59
VND00280,"Espinoza, Mitchell and Allen",299QN9P30H1YXZ7,New Mexico,Manufacturer,Active,2023-03-09,70
VND00281,"Blake, Weeks and Alvarez",14FTMWCNHCDEDZ8,South Carolina,Manufacturer,Active,2025-07-15,1
VND00282,Barnes PLC,15RVQP7DFWAGFZ4,Arkansas,Trader,Active,2021-06-24,67
VND00283,Sullivan-Cobb,22IGJ6AA05XJEZ6,Idaho,Manufacturer,Active,2023-02-24,79
VND00284,Campbell Ltd,17B83D4DP83TGZ4,Tennessee,Manufacturer,Cancelled,2022-02-15,88
VND00285,Jones-Barker,16CRXUB78OP2IZ8,Alabama,Service,Active,2024-11-22,54
VND00286,"Johnson, Jenkins and Hendrix",29U7BW5ENFYEGZ6,Nebraska,Service,Cancelled,2019-07-22,68
VND00287,"Sanford, Hill and Thomas",15CGQ2TW3R4RQZ5,Florida,Service,Active,2024-05-07,76
VND00288,Brewer-Moore,27F4GWG8GAY9KZ9,Alaska,Service,Active,2024-05-27,70
VND00289,Hill-Kennedy,17VX9EJGKBSI7Z2,Montana,Service,Active,2023-07-03,40
VND00290,Weber Group,160KUXKXRY7IMZ6,Oregon,Trader,Active,2022-11-12,13
VND00291,"Cabrera, Gutierrez and Novak",184B2P510DSOJZ4,South Carolina,Trader,Active,2021-09-15,62
VND00292,"Gonzalez, Garcia and Rios",19H86NVN3O9IEZ2,Minnesota,Service,Active,2023-09-09,19
VND00293,Watkins PLC,20PEVQBHCOMCBZ3,Kentucky,Trader,Active,2020-08-06,48
VND00294,"Torres, Simon and Hicks",37DTCBOYI6AZ6Z4,Georgia,Service,Suspended,2024-08-08,48
VND00295,Noble-Jackson,29K2X99XGPQU6Z6,Pennsylvania,Service,Active,2023-02-08,100
VND00296,Harris-Hall,12A2U3BH07U3DZ2,Maine,Manufacturer,Active,2022-02-28,31
VND00297,Lopez-Williams,35TK4NUCQZJMQZ2,Louisiana,Service,Active,2025-05-09,33
VND00298,"Juarez, Grant and Rivera",29A3XUC7790CDZ4,Washington,Manufacturer,Active,2019-09-05,85
VND00299,Smith PLC,11YMD13ZHQJ5VZ9,Connecticut,Trader,Active,2019-03-28,11
VND00300,"Gibson, Espinoza and Thornton",17GFEMVK1IVNJZ9,Vermont,Trader,Active,2021-08-21,39
VND00301,Grimes-Walton,20F1W7YC1W5Q9Z5,Washington,Service,Active,2020-08-20,14
VND00302,Barber and Sons,144TTJ058BHJXZ6,Alabama,Trader,Active,2020-07-20,82
VND00303,Savage-Morales,31C4SU2ZTYZ8DZ2,Delaware,Service,Active,2025-11-12,64
VND00304,Doyle-Carpenter,33T8T1MEAJFJCZ5,Hawaii,Trader,Active,2020-06-02,20
VND00305,"Rodriguez, Underwood and Morgan",20GFRMBYDRZZXZ9,California,Trader,Active,2021-09-10,28
VND00306,Taylor PLC,15LETC44813O3Z1,New York,Service,Active,2021-06-30,23
VND00307,"Cox, Fletcher and Fuller",30XMW4YBF9T73Z9,Michigan,Service,Active,2019-05-28,31
VND00308,King Group,12GV2FMH2YZ5RZ3,Vermont,Manufacturer,Active,2021-01-06,57
VND00309,"Moore, Jackson and Frederick",33505UO6U7A9LZ5,Colorado,Trader,Active,2023-09-14,82
VND00310,"Little, Booth and Owens",16SEFJZASQJQQZ8,Pennsylvania,Trader,Active,2023-05-09,100
VND00311,Chandler Group,24S5W04B4O0OBZ6,Georgia,Trader,Cancelled,2021-06-07,65
VND00312,Collins LLC,1624EBJW68Q06Z6,Utah,Manufacturer,Active,2023-12-23,42
VND00313,Pitts-Rodriguez,21YVBR2ECPEFGZ3,Oregon,Trader,Active,2025-01-20,59
VND00314,"Turner, Boyd and Williams",177NTYBQEKWRWZ1,Virginia,Trader,Active,2025-08-04,96
VND00315,"Melendez, Mccoy and Hammond",16S046Y1H4JJLZ9,Maryland,Trader,Cancelled,2018-10-31,96
VND00316,"Anderson, Pollard and Randall",30Z70DOJXDBVAZ6,Colorado,Trader,Active,2025-04-18,73
VND00317,Lee-Miller,13KIIIWWUEIP6Z8,Delaware,Service,Active,2021-10-28,88
VND00318,"Price, Smith and Fernandez",19PKXM38JMWGFZ9,Connecticut,Manufacturer,Active,2021-10-13,45
VND00319,Barnett-Horton,312G6TUK8LMF4Z6,Missouri,Trader,Suspended,2021-10-10,71
VND00320,"Johnson, Haynes and Hoffman",24PXA11JCJZL8Z3,Ohio,Service,Cancelled,2023-01-09,49
VND00321,Christian-Johnson,28VFXTCG3EVZQZ4,Minnesota,Trader,Suspended,2018-06-28,39
VND00322,"Underwood, Perez and Brooks",35JTOU1JV586VZ6,Connecticut,Manufacturer,Active,2026-03-28,65
VND00323,"Nunez, Landry and Kelly",16QBOFR25U4LMZ5,New York,Manufacturer,Active,2025-12-10,52
VND00324,Lucas-Fitzpatrick,15K097T0YP6ELZ4,New Hampshire,Trader,Active,2020-05-08,87
VND00325,Walton Group,3344V8EGW59ZLZ6,Oregon,Manufacturer,Active,2020-03-14,95
VND00326,Whitney-Torres,25US3Y1CG97ZHZ6,Ohio,Manufacturer,Suspended,2018-05-21,47
VND00327,"Hunter, Peterson and Stephens",23O8RXVQX52VAZ1,Connecticut,Service,Active,2021-07-02,65
VND00328,Garcia Ltd,30H74UBFKD2XNZ9,Maryland,Manufacturer,Active,2019-12-03,58
VND00329,Daniel LLC,12XXRCEXYPIZJZ1,West Virginia,Service,Active,2018-07-05,94
VND00330,Jones-Carter,14Z1GP3HWQA7LZ3,South Dakota,Trader,Active,2023-01-20,49
VND00331,"Bailey, Yoder and Taylor",361EV0CD48NHOZ3,Alaska,Trader,Active,2023-05-15,91
VND00332,Cox-Stevens,22APUKCRPLPLVZ1,Tennessee,Service,Active,2024-07-09,12
VND00333,Herrera-Schmidt,14WD0F3HC20UHZ2,Nevada,Service,Active,2020-09-17,36
VND00334,Good-Morris,300AZMXYEQFJ2Z9,Michigan,Manufacturer,Active,2020-03-30,15
VND00335,Leach Group,19LRKI8WQA5E6Z1,Rhode Island,Service,Active,2024-11-11,66
VND00336,Palmer-Garza,23RTQHAF6HKLDZ7,New Hampshire,Trader,Active,2021-02-15,73
VND00337,Murray-Murray,17WZRHXSAFBBAZ9,Virginia,Service,Active,2025-08-06,60
VND00338,Romero Inc,12HGCXJTKCD1NZ8,California,Trader,Active,2024-09-27,62
VND00339,Benson-Wright,24HLUKYX3PZKRZ7,New York,Manufacturer,Active,2020-07-30,58
VND00340,"Burton, Bailey and Weaver",258MAMRJHAFZSZ7,Minnesota,Manufacturer,Suspended,2022-05-13,0
VND00341,"Higgins, Perkins and Coleman",18KWII29U70P7Z9,Kentucky,Manufacturer,Active,2019-01-21,2
VND00342,Jenkins-Conway,286L1ZV9ZLPJQZ4,Connecticut,Manufacturer,Active,2022-09-13,71
VND00343,Boyd-Mckinney,117BJRENIDUOYZ5,Mississippi,Manufacturer,Active,2024-07-19,100
VND00344,Salazar-Ortiz,11FDS6QWVYKIVZ9,Arizona,Service,Active,2025-05-21,56
VND00345,Garcia LLC,24HWPHNC8EO49Z9,Wisconsin,Manufacturer,Active,2019-05-21,32
VND00346,Schneider LLC,15M20K1B5FRS4Z3,Arkansas,Service,Active,2021-08-22,14
VND00347,Rodriguez-Bowen,15HZV0S4YPI8VZ1,Arkansas,Manufacturer,Active,2022-09-06,16
VND00348,"Hayes, West and Soto",36EHVXNO8O4UCZ5,Alabama,Manufacturer,Active,2018-06-18,51
VND00349,Davis-Ramirez,124BVTYMUHXLJZ4,Florida,Service,Suspended,2021-03-07,80
VND00350,Young LLC,30U1MWV5JO2BMZ4,Tennessee,Service,Active,2021-05-30,32
VND00351,Young-Soto,160MCPEEIM3IEZ4,Indiana,Trader,Active,2024-12-30,83
VND00352,"Phillips, Stevens and Gordon",37YU9CXHTZUNIZ3,North Dakota,Manufacturer,Active,2021-09-01,36
VND00353,Anderson-Miller,25BW8MKVU3E3GZ8,Missouri,Manufacturer,Active,2022-04-19,99
VND00354,Chavez-Marsh,21GJSEHQ6DSYSZ4,Michigan,Service,Cancelled,2022-01-05,97
VND00355,"Anderson, Robinson and Murillo",15JY1K0YHJP6PZ1,Georgia,Trader,Active,2022-04-03,6
VND00356,Woods Inc,271YIZVJVLTQQZ3,Georgia,Service,Active,2023-08-20,69
VND00357,"Robbins, Mitchell and Sanchez",27JX735M3YD7UZ6,Massachusetts,Trader,Active,2025-10-08,14
VND00358,"Swanson, Warren and Bautista",331TPT0CP2TDNZ5,Idaho,Service,Active,2019-02-24,49
VND00359,"Taylor, Sanchez and Huffman",11LEG9Y1T0X5RZ5,Nevada,Manufacturer,Active,2019-09-07,58
VND00360,"Harris, Hammond and Ward",24EJS9L8ELGSOZ1,North Carolina,Trader,Active,2021-04-04,26
VND00361,"Alexander, Sandoval and Patrick",26CZMX3H8KR2YZ3,Delaware,Trader,Active,2020-02-25,48
VND00362,Cunningham Inc,3577DQT71VF26Z3,North Dakota,Service,Active,2021-10-20,57
VND00363,"Webb, Smith and Ware",117HCC4DK6D1RZ7,Wyoming,Manufacturer,Active,2021-06-06,33
VND00364,Barton-Gonzales,22UZYR2TL36TIZ4,Hawaii,Manufacturer,Active,2022-10-02,44
VND00365,Benson Inc,11CACM4A321AXZ5,Connecticut,Service,Active,2020-07-05,76
VND00366,Mcclure and Sons,17P8VMZ0EHZUQZ2,Illinois,Trader,Active,2025-01-03,30
VND00367,Garza-Contreras,19LOE89W525PFZ2,Texas,Trader,Cancelled,2021-12-21,44
VND00368,Wright-Howard,101M5T1VI2JGAZ8,Mississippi,Trader,Active,2023-04-26,22
VND00369,Rocha-Green,12A5CBEQN6BBIZ9,Nevada,Service,Active,2022-10-26,32
VND00370,Fisher-Ashley,29HIBINMIK0HLZ7,Minnesota,Manufacturer,Cancelled,2026-01-05,62
VND00371,Hunt PLC,18V5Q10NVPYXTZ3,South Dakota,Service,Active,2023-09-10,30
VND00372,Shannon-Bartlett,34B5G5AAGMXJNZ3,Kentucky,Service,Active,2018-04-14,6
VND00373,Payne-Shepard,103XZ7TJNF9XWZ9,Maine,Trader,Active,2022-05-21,95
VND00374,"Reed, Arnold and Booker",27EKU37662EM4Z9,Vermont,Service,Active,2022-08-05,73
VND00375,"Holmes, Hudson and Walker",37MEY4PMRZA31Z6,Nevada,Service,Active,2019-05-07,77
VND00376,"Goodwin, Holland and Gomez",16DN3NS50X7I7Z3,New Jersey,Service,Active,2018-05-30,85
VND00377,Mcdowell and Sons,312E8I9WQLO1DZ5,Pennsylvania,Manufacturer,Active,2024-04-17,45
VND00378,Young and Sons,32EVVUT9UBEPVZ1,Wisconsin,Service,Active,2023-12-01,43
VND00379,Nunez Ltd,200CF9IZ8E9B6Z8,West Virginia,Trader,Active,2022-08-13,45
VND00380,Hunt LLC,10CPJLEK8RPUOZ9,Pennsylvania,Manufacturer,Active,2023-07-14,97
VND00381,"Williamson, Johnson and Griffin",308OKE29E6R23Z3,Maine,Service,Cancelled,2018-07-28,74
VND00382,Young-Johnson,132BSI6G727VKZ8,Colorado,Trader,Suspended,2023-04-23,59
VND00383,Thomas Inc,191PKMDYANPQRZ1,New Hampshire,Manufacturer,Suspended,2024-07-17,90
VND00384,Richmond-Williamson,17LBO4NZW0SMTZ9,Oregon,Manufacturer,Active,2021-01-13,46
VND00385,Carter-Deleon,27WKTN554RPUXZ3,Alaska,Trader,Active,2021-12-15,56
VND00386,Mcdonald PLC,17PCMVYSIXFZ7Z5,Massachusetts,Manufacturer,Active,2018-09-03,49
VND00387,Williams-Gentry,2493PIBLG2G9KZ6,Virginia,Trader,Active,2024-09-06,20
VND00388,Holloway-Harmon,33S1EG71JLJA7Z9,Connecticut,Service,Active,2023-02-09,37
VND00389,Hill LLC,11Q1AMK6B83IOZ2,Virginia,Service,Active,2025-06-23,62
VND00390,Delgado and Sons,263DCJ0PFHB6XZ7,Rhode Island,Service,Active,2022-12-02,23
VND00391,Atkinson Ltd,377JDXKE6WJL1Z1,New Jersey,Trader,Active,2021-01-18,70
VND00392,"Rivas, Hoffman and Ramos",199T473HBJLRNZ2,Ohio,Manufacturer,Active,2023-02-20,58
VND00393,Lewis-Hood,29LOXSFN7VQVTZ1,Nevada,Trader,Active,2019-02-16,48
VND00394,"Bryan, Peterson and Myers",12PZRA14EE8IOZ1,Virginia,Trader,Active,2019-02-28,13
VND00395,"Hansen, Skinner and Miller",35LQCZG05GWANZ9,Iowa,Trader,Cancelled,2023-11-18,73
VND00396,"Nicholson, Baxter and Gutierrez",30A705JC4IVMFZ5,Missouri,Trader,Active,2026-03-12,44
VND00397,"Whitehead, Davenport and Browning",17F4DVS9GSQQGZ8,Missouri,Service,Active,2025-01-20,75
VND00398,Wilson and Sons,167LKYAIYGAE9Z3,Wisconsin,Trader,Active,2020-05-06,27
VND00399,Morgan-Berry,32ENMQ3O8IOLGZ3,New Hampshire,Manufacturer,Active,2020-10-24,38
VND00400,"Gill, Harris and Pena",27PH0SNSOVC2FZ8,Washington,Service,Active,2025-09-05,20
VND00401,Montoya PLC,11XGGWR2FGBIBZ5,Mississippi,Trader,Active,2023-03-15,27
VND00402,Murphy Ltd,36B480Y422GCQZ8,Connecticut,Manufacturer,Active,2025-05-14,84
VND00403,"Brandt, Rubio and Sherman",24NOGGPRU1WS9Z1,Washington,Service,Active,2023-09-22,54
VND00404,"Fischer, Logan and Price",187DHXIIWTG8VZ6,Ohio,Service,Suspended,2025-04-28,62
VND00405,Lee-Kirk,32G2B5DD4MD2OZ1,Alaska,Trader,Active,2024-07-22,45
VND00406,Johnson and Sons,24M7TUNILQHB5Z4,Colorado,Manufacturer,Active,2019-05-31,48
VND00407,Dougherty and Sons,26942J9HWVRI2Z8,New Hampshire,Service,Active,2020-07-12,39
VND00408,Shaffer-Cruz,378X35WVS1ZIHZ8,Illinois,Manufacturer,Cancelled,2021-02-18,25
VND00409,"Cardenas, Bruce and Fox",31IKVHNQS7BFYZ2,South Carolina,Trader,Active,2024-05-24,0
VND00410,Nash-Andrews,352GNUYL02IEPZ8,Nevada,Manufacturer,Active,2022-03-27,52
VND00411,"Young, Hicks and Kaufman",20VDIEPZORBGPZ2,Wisconsin,Trader,Active,2020-10-28,68
VND00412,"Rangel, Edwards and Brooks",10OI5TN5W22O7Z4,Connecticut,Manufacturer,Cancelled,2024-09-24,51
VND00413,Richardson-Hanson,13ONNIV401MMVZ9,New Mexico,Trader,Active,2021-01-26,15
VND00414,Clark Group,19DLDJVN0JNLPZ7,Utah,Trader,Active,2022-05-11,71
VND00415,Bowman Inc,243V5ERRG3SQEZ5,Minnesota,Manufacturer,Active,2022-07-07,67
VND00416,"Taylor, Clark and Jones",29NG7R1BG0KJIZ6,Nebraska,Manufacturer,Active,2019-10-15,96
VND00417,Robinson Ltd,29UAZNTE8Q2O8Z3,Arkansas,Trader,Active,2023-10-01,68
VND00418,Morris-Cooper,339YDPH9VVFF7Z1,West Virginia,Manufacturer,Active,2021-12-21,41
VND00419,Fleming Group,15ANWAGX8YAI6Z1,Colorado,Trader,Active,2021-08-27,57
VND00420,Roberts-Robertson,17TBWBV7G54O9Z8,Rhode Island,Manufacturer,Active,2024-04-13,35
VND00421,Shaw-Zimmerman,350ANWTWROBSLZ7,Illinois,Service,Active,2020-12-14,36
VND00422,Heath-Roberts,28BMBCTMVSQWQZ8,South Dakota,Service,Active,2022-10-16,97
VND00423,"Anderson, Wright and Johnson",245Z88JZCL3WOZ3,Texas,Manufacturer,Active,2023-04-06,35
VND00424,Avery-Gutierrez,10MNKNHEYKXULZ9,Washington,Manufacturer,Active,2022-10-07,9
VND00425,Thompson-Orozco,34Q7JNBC2QLF4Z6,Delaware,Service,Active,2023-07-25,68
VND00426,Rubio-Ford,26V4C4R2A1OJ7Z5,Louisiana,Manufacturer,Active,2023-07-08,29
VND00427,Moreno and Sons,1022DS3CJOXF8Z2,Pennsylvania,Service,Active,2022-01-22,61
VND00428,Morrison PLC,10E3CME11YUOXZ2,Wisconsin,Manufacturer,Active,2019-07-06,64
VND00429,Campos-Ward,20AE73OUXXUB9Z9,Tennessee,Trader,Active,2021-09-07,52
VND00430,Williams LLC,27G87VJKA690BZ5,Florida,Service,Active,2020-07-27,30
VND00431,Chaney-Harvey,36VT71DT6YHG6Z5,West Virginia,Manufacturer,Active,2022-11-08,76
VND00432,Smith-Price,22AYIGJ33E316Z7,South Carolina,Service,Active,2025-10-05,64
VND00433,Davis Group,23AF8LIV1DSHCZ8,Utah,Trader,Active,2026-02-01,50
VND00434,"Hays, Thompson and Simmons",186R0VPI2B1UZZ6,Texas,Trader,Active,2019-05-07,46
VND00435,"Davenport, Bush and Sherman",23D8M1O01EO7WZ3,Utah,Manufacturer,Active,2019-05-06,41
VND00436,Simon-Sanford,2639O6FI0UWZJZ8,Wisconsin,Manufacturer,Active,2023-10-08,74
VND00437,Wilson-Duncan,10LPFQT5E1LPPZ6,Indiana,Service,Active,2022-11-17,21
VND00438,"Doyle, Gonzales and Hernandez",33BEPHW4XGYTDZ6,Indiana,Manufacturer,Active,2024-02-14,21
VND00439,Santiago Inc,17EVMMNYL1R4CZ1,Montana,Manufacturer,Active,2021-01-27,42
VND00440,"Moreno, Watson and Patterson",16WYT1LXRB7MNZ6,Oregon,Trader,Active,2019-12-16,58
VND00441,Lane-Adams,13G0C075QARXYZ8,Connecticut,Service,Active,2020-02-10,95
VND00442,Erickson LLC,11J3CYER6S6DEZ1,Wisconsin,Service,Active,2018-06-26,9
VND00443,Parker-Morgan,37F7RJ4R9Y29VZ2,South Carolina,Manufacturer,Active,2020-01-28,54
VND00444,Lin-Davenport,16DB9HDVHBAL5Z8,Wyoming,Manufacturer,Active,2023-11-26,43
VND00445,"Warren, Benson and Morton",13940P2KVWX2CZ4,Vermont,Trader,Active,2020-01-28,85
VND00446,Rollins Group,25G0LRUCGFOYZZ3,New Hampshire,Service,Active,2019-09-27,76
VND00447,Turner PLC,343GR1D6XJW7CZ3,Florida,Manufacturer,Active,2020-07-08,52
VND00448,Walker-Chandler,325SUPWZQ2JZLZ9,Montana,Manufacturer,Active,2022-11-16,78
VND00449,"Ortega, Miller and Parks",13M9J4612ZMBVZ6,Wyoming,Service,Active,2019-11-17,58
VND00450,"Butler, Patterson and Newman",34VEFQRCONPKVZ4,Kansas,Service,Active,2023-01-17,12
VND00451,"White, Smith and Reyes",32Y71NJQYAMT9Z3,Arizona,Trader,Suspended,2024-10-05,22
VND00452,Mccarty Inc,12C6RFOCD0VZAZ8,Indiana,Trader,Active,2024-09-11,42
VND00453,Ali LLC,37V653642H5HGZ7,Montana,Trader,Suspended,2023-09-21,57
VND00454,"Hogan, Stokes and Frederick",31D0WQJZOVRZKZ3,Iowa,Trader,Cancelled,2020-04-29,24
VND00455,George-Burns,36F08A8GFE1RKZ9,Florida,Trader,Active,2020-01-01,37
VND00456,Duffy and Sons,33ZI4YPO1VAZVZ8,Arizona,Service,Active,2024-08-27,98
VND00457,"White, Cruz and Winters",16FFORNATT0JQZ8,Minnesota,Service,Active,2022-02-23,88
VND00458,"Lowe, Hayes and Barrera",334F1IYNOMC4VZ9,Arizona,Manufacturer,Active,2021-08-08,54
VND00459,Turner-Holmes,37GL77JNUSSWMZ8,New York,Manufacturer,Active,2024-12-27,2
VND00460,Brooks and Sons,10K96406PVI44Z2,Ohio,Service,Active,2022-03-02,74
VND00461,Sutton PLC,21RMZKD2AZZUYZ8,Michigan,Manufacturer,Active,2022-09-27,29
VND00462,Brown PLC,2122OOEPLXG8ZZ8,Colorado,Trader,Active,2020-07-12,44
VND00463,Cohen-Mckenzie,11HWT45LMHO7AZ9,Hawaii,Service,Active,2019-03-13,38
VND00464,Keller Group,20JXUZHMR654QZ8,California,Service,Active,2022-06-12,96
VND00465,"Phillips, King and White",12GZDR84QX5VTZ3,Delaware,Manufacturer,Active,2024-04-19,66
VND00466,Bell-Peters,236RJT6JMZS1VZ1,Virginia,Trader,Suspended,2024-08-01,29
VND00467,Douglas-Reyes,328N6CNR2QNHNZ2,Wyoming,Service,Active,2025-05-29,20
VND00468,Smith-Nichols,34FOHYCP8HFV2Z2,Washington,Manufacturer,Active,2025-07-02,30
VND00469,Keller and Sons,33FG7R4PXOPMLZ4,Ohio,Manufacturer,Active,2019-03-10,87
VND00470,Cole Inc,30WDM0GZ8U4M9Z8,Massachusetts,Trader,Active,2023-11-18,45
VND00471,Brown LLC,309E7BZVFI28LZ7,North Dakota,Trader,Suspended,2025-09-14,9
VND00472,Mccoy and Sons,13K8O6T7GQ9C4Z7,Kentucky,Manufacturer,Active,2020-11-05,0
VND00473,Hess Ltd,34JUK24M3R6A2Z1,Texas,Service,Active,2022-10-20,38
VND00474,"Hatfield, Mueller and Taylor",11DGTODP56EZNZ5,New Hampshire,Trader,Active,2022-06-28,82
VND00475,"Russo, Campbell and Spencer",15O2553S3BAA8Z5,Illinois,Service,Active,2023-07-27,6
VND00476,"Lee, Smith and Hoover",15TDCNV63X65OZ3,Delaware,Service,Suspended,2020-03-16,26
VND00477,Lewis-Finley,33C5A1FR5781WZ9,Louisiana,Service,Active,2020-09-04,34
VND00478,Boyer-Mueller,3424ZD5I70VHRZ3,West Virginia,Manufacturer,Suspended,2026-02-20,37
VND00479,Davis Group,1546DGLNAGV2JZ7,Michigan,Manufacturer,Active,2019-01-22,57
VND00480,Carson Ltd,14TWAEAHJI7K9Z4,Maine,Manufacturer,Active,2019-06-29,37
VND00481,Hull and Sons,10IBNOTB8ALVNZ1,New Jersey,Manufacturer,Active,2024-08-12,50
VND00482,Wilson-Reed,31G8W4NRWGNUZZ7,New Jersey,Service,Active,2024-05-04,76
VND00483,Hebert-Doyle,10PS2OUP6X5M2Z2,Kansas,Manufacturer,Active,2019-09-24,68
VND00484,Sims and Sons,24PK39D7CI2H8Z1,Washington,Manufacturer,Active,2020-12-01,13
VND00485,Powell-Wood,300U3XIS8DDSFZ1,New York,Service,Active,2023-05-11,49
VND00486,Anderson and Sons,26IWHSADHVODOZ9,Idaho,Manufacturer,Active,2018-12-31,94
VND00487,"Hopkins, Ramirez and Cordova",30UMJXDF66ZLAZ9,Michigan,Trader,Active,2025-11-25,62
VND00488,Mcdonald Ltd,2943VIFTAHIPLZ2,Arkansas,Service,Active,2022-01-17,30
VND00489,Walker Group,32RT7C5IGWNT6Z2,Florida,Manufacturer,Active,2019-07-07,31
VND00490,"Zamora, Brown and Smith",261LBZ2YNZUBCZ9,Rhode Island,Manufacturer,Active,2020-10-19,92
VND00491,Gonzalez Group,2981GIGVJR1X3Z6,New Hampshire,Manufacturer,Active,2023-12-21,28
VND00492,Summers PLC,15IK2G3X4G3HZZ6,Utah,Manufacturer,Suspended,2021-02-23,44
VND00493,Davis-Nichols,29GVZ4VH3J15JZ9,New Mexico,Trader,Active,2025-03-31,19
VND00494,Flores Ltd,20BHYBCMZNM6PZ6,Rhode Island,Service,Active,2024-01-24,58
VND00495,Johnson-Young,32MNGE37EMMYIZ3,Minnesota,Trader,Active,2021-09-14,67
VND00496,Harris and Sons,31O3V1MA9NCTMZ2,Delaware,Service,Active,2026-02-18,51
VND00497,Lee PLC,32U00LOJZ81TZZ2,Alaska,Trader,Active,2020-08-20,58
VND00498,Ali-Valdez,10XMMLGTW3E64Z5,Oregon,Manufacturer,Active,2024-11-21,49
VND00499,Bennett Ltd,23GAV3EIEYX4DZ9,Oregon,Manufacturer,Active,2021-03-22,32
VND00500,Cline LLC,283U1W0JTZVFHZ1,Nevada,Service,Active,2026-02-18,50
VND00501,Schmidt-Pena,27RN1RWQDK79SZ5,Connecticut,Trader,Active,2020-12-02,76
VND00502,Crawford and Sons,183K27P4XGMSLZ3,New York,Trader,Active,2023-04-12,36
VND00503,Haney-Sharp,24GL4ILVPVYI2Z6,Utah,Manufacturer,Active,2025-06-03,23
VND00504,"Shepard, Harrison and Allen",20M52OMBIVPA8Z2,Wyoming,Service,Cancelled,2026-02-10,9
VND00505,"Olson, Anderson and Jones",25M16WQMXIHP2Z1,Arkansas,Service,Active,2025-08-24,76
VND00506,Woodard-Kelly,19WBVBNQYGLHZZ9,Vermont,Service,Active,2019-04-16,95
VND00507,Wallace-Mclean,14PDLJNKYSGOVZ1,South Carolina,Trader,Active,2023-04-16,87
VND00508,Brown-Welch,20YEGJSSIH27OZ1,Colorado,Trader,Active,2024-02-03,2
VND00509,Johnson PLC,37FXDSQ9RUOGJZ2,Montana,Manufacturer,Active,2022-12-15,45
VND00510,"Hernandez, Jackson and Kelly",30FGEPYARDQI2Z5,Massachusetts,Trader,Active,2024-05-10,72
VND00511,Black-Mcneil,3077D6EKX3O0YZ5,Massachusetts,Service,Active,2021-03-27,37
VND00512,Palmer Inc,217GUNG4Z5HFNZ3,Hawaii,Manufacturer,Active,2020-04-28,73
VND00513,Dalton-Flores,333T4Q46LDIIQZ6,Massachusetts,Manufacturer,Suspended,2024-01-13,41
VND00514,"Bailey, Martinez and Carroll",22SFB67I5JCFHZ7,Maryland,Trader,Active,2019-05-27,58
VND00515,Serrano LLC,210BFL8EJVQXCZ6,Nebraska,Trader,Suspended,2024-06-21,44
VND00516,Stewart LLC,15KOQLW0V3W4MZ4,Colorado,Service,Active,2025-04-03,100
VND00517,"Franco, Wade and Nelson",284AHB8RYJPF9Z2,Nebraska,Trader,Active,2024-10-16,48
VND00518,"Wilson, Silva and Smith",16YI8AET6L0VBZ4,North Dakota,Service,Active,2023-06-19,62
